"timestamp","solved_time","puzzle_id","team_id","name","name-2"
"2022-01-14 12:08:40.188504","2022-01-15 11:29:43.971845+11",21,186,"The Donut Inside The Donut","My First ABC"
"2022-01-14 12:08:40.533586","2022-01-17 09:28:46.838371+11",22,186,"The Donut Inside The Donut","Peter Pan"
"2022-01-14 12:08:40.865464","2022-01-17 07:57:05.01109+11",23,186,"The Donut Inside The Donut","Too Many Toys"
"2022-01-14 12:08:42.329902","2022-01-18 07:18:27.089488+11",29,186,"The Donut Inside The Donut","The Investigation"
"2022-01-14 12:08:43.982075","2022-01-15 06:54:28.726497+11",19,197,"Quiz Quiztofferson","Ada Twist, Scientist"
"2022-01-14 12:08:44.31891","2022-01-16 05:03:21.433221+11",20,197,"Quiz Quiztofferson","The Missing Piece"
"2022-01-14 12:08:44.635154","2022-01-15 08:52:35.389714+11",21,197,"Quiz Quiztofferson","My First ABC"
"2022-01-14 12:08:44.960248",NULL,22,197,"Quiz Quiztofferson","Peter Pan"
"2022-01-14 12:08:45.289078",NULL,23,197,"Quiz Quiztofferson","Too Many Toys"
"2022-01-14 12:08:46.757834",NULL,29,197,"Quiz Quiztofferson","The Investigation"
"2022-01-14 12:08:48.357272",NULL,19,198,"A team working on the hunt","Ada Twist, Scientist"
"2022-01-14 12:08:48.773385","2022-01-15 15:22:22.265844+11",20,198,"A team working on the hunt","The Missing Piece"
"2022-01-14 12:08:49.147522","2022-01-15 16:28:50.567936+11",21,198,"A team working on the hunt","My First ABC"
"2022-01-14 12:08:49.474642","2022-01-18 15:22:20.681566+11",22,198,"A team working on the hunt","Peter Pan"
"2022-01-14 12:08:49.804106",NULL,23,198,"A team working on the hunt","Too Many Toys"
"2022-01-14 12:08:51.255064",NULL,29,198,"A team working on the hunt","The Investigation"
"2022-01-14 12:08:52.93828",NULL,19,199,"Fingristion","Ada Twist, Scientist"
"2022-01-14 12:08:53.252662",NULL,20,199,"Fingristion","The Missing Piece"
"2022-01-14 12:08:53.593432",NULL,21,199,"Fingristion","My First ABC"
"2022-01-14 12:08:53.936948",NULL,22,199,"Fingristion","Peter Pan"
"2022-01-14 12:08:54.286822",NULL,23,199,"Fingristion","Too Many Toys"
"2022-01-14 12:08:55.703083",NULL,29,199,"Fingristion","The Investigation"
"2022-01-14 12:08:57.295359",NULL,19,200,"WOAT TO BOAT","Ada Twist, Scientist"
"2022-01-14 12:08:57.617306",NULL,20,200,"WOAT TO BOAT","The Missing Piece"
"2022-01-14 12:08:57.946912",NULL,21,200,"WOAT TO BOAT","My First ABC"
"2022-01-14 12:08:58.28318",NULL,22,200,"WOAT TO BOAT","Peter Pan"
"2022-01-14 12:08:58.646769",NULL,23,200,"WOAT TO BOAT","Too Many Toys"
"2022-01-14 12:09:00.08382",NULL,29,200,"WOAT TO BOAT","The Investigation"
"2022-01-14 12:09:02.353116","2022-01-15 14:12:31.500558+11",19,202,"Team Wocket","Ada Twist, Scientist"
"2022-01-14 12:09:02.660807","2022-01-15 14:51:26.886231+11",20,202,"Team Wocket","The Missing Piece"
"2022-01-14 12:09:02.985453","2022-01-16 04:25:46.006739+11",21,202,"Team Wocket","My First ABC"
"2022-01-14 12:09:03.303519","2022-01-16 20:27:55.187713+11",22,202,"Team Wocket","Peter Pan"
"2022-01-14 12:09:03.664494","2022-01-17 12:51:03.510817+11",23,202,"Team Wocket","Too Many Toys"
"2022-01-14 12:09:05.098787","2022-01-17 16:45:01.971215+11",29,202,"Team Wocket","The Investigation"
"2022-01-14 12:09:06.764429",NULL,19,203,"Spicy Pecans","Ada Twist, Scientist"
"2022-01-14 12:09:07.088965","2022-01-15 13:59:31.759882+11",20,203,"Spicy Pecans","The Missing Piece"
"2022-01-14 12:09:07.443221","2022-01-15 09:31:29.180318+11",21,203,"Spicy Pecans","My First ABC"
"2022-01-14 12:09:07.803267",NULL,22,203,"Spicy Pecans","Peter Pan"
"2022-01-14 12:09:08.145623",NULL,23,203,"Spicy Pecans","Too Many Toys"
"2022-01-14 12:09:09.563754",NULL,29,203,"Spicy Pecans","The Investigation"
"2022-01-14 12:09:11.295148","2022-01-15 08:35:42.856593+11",19,205,"Such as Seals","Ada Twist, Scientist"
"2022-01-14 12:09:11.643704","2022-01-15 13:51:34.296368+11",20,205,"Such as Seals","The Missing Piece"
"2022-01-14 12:09:11.99834","2022-01-15 13:52:26.538004+11",21,205,"Such as Seals","My First ABC"
"2022-01-14 12:09:12.326526","2022-01-18 12:52:46.953283+11",22,205,"Such as Seals","Peter Pan"
"2022-01-14 12:09:12.654086","2022-01-16 17:21:16.520766+11",23,205,"Such as Seals","Too Many Toys"
"2022-01-14 12:09:14.117218","2022-01-18 13:00:59.632995+11",29,205,"Such as Seals","The Investigation"
"2022-01-14 12:09:15.712981","2022-01-15 16:06:59.332612+11",19,206,"Black Dynamite","Ada Twist, Scientist"
"2022-01-14 12:09:16.04455","2022-01-15 06:10:03.521028+11",20,206,"Black Dynamite","The Missing Piece"
"2022-01-14 12:09:16.377472","2022-01-15 06:49:34.728895+11",21,206,"Black Dynamite","My First ABC"
"2022-01-14 12:09:16.692989","2022-01-15 10:50:39.671421+11",22,206,"Black Dynamite","Peter Pan"
"2022-01-14 12:09:17.020751","2022-01-15 10:57:19.016848+11",23,206,"Black Dynamite","Too Many Toys"
"2022-01-14 12:09:18.438142","2022-01-15 17:01:46.29336+11",29,206,"Black Dynamite","The Investigation"
"2022-01-14 12:09:20.065778",NULL,19,207,"puzzle bois","Ada Twist, Scientist"
"2022-01-14 12:09:20.409838",NULL,20,207,"puzzle bois","The Missing Piece"
"2022-01-14 12:09:20.722479",NULL,21,207,"puzzle bois","My First ABC"
"2022-01-14 12:09:21.044502",NULL,22,207,"puzzle bois","Peter Pan"
"2022-01-14 12:09:21.370927",NULL,23,207,"puzzle bois","Too Many Toys"
"2022-01-14 12:09:22.871662",NULL,29,207,"puzzle bois","The Investigation"
"2022-01-14 12:09:24.501022","2022-01-16 13:28:16.721594+11",19,208,"Fish","Ada Twist, Scientist"
"2022-01-14 12:09:24.868363","2022-01-16 10:29:51.162144+11",20,208,"Fish","The Missing Piece"
"2022-01-14 12:09:25.243605","2022-01-16 07:21:55.943067+11",21,208,"Fish","My First ABC"
"2022-01-14 12:09:25.701235",NULL,22,208,"Fish","Peter Pan"
"2022-01-14 12:09:26.061958",NULL,23,208,"Fish","Too Many Toys"
"2022-01-14 12:09:27.615537",NULL,29,208,"Fish","The Investigation"
"2022-01-14 12:09:29.241858","2022-01-15 10:16:54.454891+11",19,210,"MIT Mystery Hunt Team","Ada Twist, Scientist"
"2022-01-14 12:09:29.560067",NULL,20,210,"MIT Mystery Hunt Team","The Missing Piece"
"2022-01-14 12:09:29.88693",NULL,21,210,"MIT Mystery Hunt Team","My First ABC"
"2022-01-14 12:09:30.207329",NULL,22,210,"MIT Mystery Hunt Team","Peter Pan"
"2022-01-14 12:09:30.566676",NULL,23,210,"MIT Mystery Hunt Team","Too Many Toys"
"2022-01-14 12:09:32.093392",NULL,29,210,"MIT Mystery Hunt Team","The Investigation"
"2022-01-14 12:09:33.720561","2022-01-15 05:28:14.545768+11",19,211,"The TSBI Hive","Ada Twist, Scientist"
"2022-01-14 12:09:34.053894","2022-01-15 05:57:11.571168+11",20,211,"The TSBI Hive","The Missing Piece"
"2022-01-14 12:09:34.388504","2022-01-15 06:17:49.657656+11",21,211,"The TSBI Hive","My First ABC"
"2022-01-14 12:09:34.732731","2022-01-15 07:00:12.015589+11",22,211,"The TSBI Hive","Peter Pan"
"2022-01-14 12:09:35.060302","2022-01-15 09:22:25.290417+11",23,211,"The TSBI Hive","Too Many Toys"
"2022-01-14 12:09:36.496125","2022-01-15 09:47:01.500827+11",29,211,"The TSBI Hive","The Investigation"
"2022-01-14 12:09:38.138559",NULL,19,212,"MC^2","Ada Twist, Scientist"
"2022-01-14 12:09:38.460135","2022-01-15 20:11:29.174499+11",20,212,"MC^2","The Missing Piece"
"2022-01-14 12:09:38.861723","2022-01-15 17:49:41.257528+11",21,212,"MC^2","My First ABC"
"2022-01-14 12:09:39.200959",NULL,22,212,"MC^2","Peter Pan"
"2022-01-14 12:09:39.623262",NULL,23,212,"MC^2","Too Many Toys"
"2022-01-14 12:09:41.035302",NULL,29,212,"MC^2","The Investigation"
"2022-01-14 12:09:42.704242","2022-01-15 07:15:30.339846+11",19,214,"Burton 2 Toucans","Ada Twist, Scientist"
"2022-01-14 12:09:43.054773",NULL,20,214,"Burton 2 Toucans","The Missing Piece"
"2022-01-14 12:09:43.385763","2022-01-15 08:42:57.562372+11",21,214,"Burton 2 Toucans","My First ABC"
"2022-01-14 12:09:43.718583",NULL,22,214,"Burton 2 Toucans","Peter Pan"
"2022-01-14 12:09:44.0534",NULL,23,214,"Burton 2 Toucans","Too Many Toys"
"2022-01-14 12:09:45.485189",NULL,29,214,"Burton 2 Toucans","The Investigation"
"2022-01-14 12:09:47.213232","2022-01-15 05:39:23.962711+11",19,215,"Hunches in Bunches","Ada Twist, Scientist"
"2022-01-14 12:09:47.548592","2022-01-15 05:37:12.581572+11",20,215,"Hunches in Bunches","The Missing Piece"
"2022-01-14 12:09:47.880455","2022-01-15 05:26:57.766775+11",21,215,"Hunches in Bunches","My First ABC"
"2022-01-14 12:09:48.220702","2022-01-15 05:36:39.347872+11",22,215,"Hunches in Bunches","Peter Pan"
"2022-01-14 12:09:48.568501","2022-01-15 07:10:07.095076+11",23,215,"Hunches in Bunches","Too Many Toys"
"2022-01-14 12:09:50.036931","2022-01-15 06:56:08.543202+11",29,215,"Hunches in Bunches","The Investigation"
"2022-01-14 12:09:51.697236","2022-01-16 10:53:24.969404+11",19,216,"Veni Vidi Wiki","Ada Twist, Scientist"
"2022-01-14 12:09:52.051217","2022-01-16 06:25:41.517333+11",20,216,"Veni Vidi Wiki","The Missing Piece"
"2022-01-14 12:09:52.404908","2022-01-15 09:45:42.025465+11",21,216,"Veni Vidi Wiki","My First ABC"
"2022-01-14 12:09:52.734993",NULL,22,216,"Veni Vidi Wiki","Peter Pan"
"2022-01-14 12:09:53.075543","2022-01-16 16:41:51.939211+11",23,216,"Veni Vidi Wiki","Too Many Toys"
"2022-01-14 12:09:54.565082","2022-01-18 08:44:46.620282+11",29,216,"Veni Vidi Wiki","The Investigation"
"2022-01-14 12:09:56.273906","2022-01-16 17:16:27.849092+11",19,143,"Ariadne's Badgerz🧶","Ada Twist, Scientist"
"2022-01-14 12:09:56.617166","2022-01-15 11:48:15.757505+11",20,143,"Ariadne's Badgerz🧶","The Missing Piece"
"2022-01-14 12:09:56.963312","2022-01-15 13:43:11.241598+11",21,143,"Ariadne's Badgerz🧶","My First ABC"
"2022-01-14 12:09:57.288477","2022-01-15 19:15:16.109625+11",22,143,"Ariadne's Badgerz🧶","Peter Pan"
"2022-01-14 12:09:57.620044","2022-01-16 12:57:04.752385+11",23,143,"Ariadne's Badgerz🧶","Too Many Toys"
"2022-01-14 12:09:59.078131","2022-01-17 10:03:57.170947+11",29,143,"Ariadne's Badgerz🧶","The Investigation"
"2022-01-14 12:10:00.701022",NULL,19,217,"woowoowoowoo","Ada Twist, Scientist"
"2022-01-14 12:10:01.05631","2022-01-16 05:02:50.6856+11",20,217,"woowoowoowoo","The Missing Piece"
"2022-01-14 12:10:01.407956","2022-01-15 13:05:03.552268+11",21,217,"woowoowoowoo","My First ABC"
"2022-01-14 12:10:01.734326","2022-01-15 16:23:29.778249+11",22,217,"woowoowoowoo","Peter Pan"
"2022-01-14 12:10:02.068809",NULL,23,217,"woowoowoowoo","Too Many Toys"
"2022-01-14 12:10:03.559387",NULL,29,217,"woowoowoowoo","The Investigation"
"2022-01-14 12:10:05.172355","2022-01-15 09:45:58.895705+11",19,218,"#SorryMom++","Ada Twist, Scientist"
"2022-01-14 12:10:05.509575","2022-01-15 10:57:15.699168+11",20,218,"#SorryMom++","The Missing Piece"
"2022-01-14 12:10:05.836545","2022-01-15 10:01:37.926785+11",21,218,"#SorryMom++","My First ABC"
"2022-01-14 12:10:06.171676",NULL,22,218,"#SorryMom++","Peter Pan"
"2022-01-14 12:10:06.586665","2022-01-17 08:14:57.114643+11",23,218,"#SorryMom++","Too Many Toys"
"2022-01-14 12:10:08.339118",NULL,29,218,"#SorryMom++","The Investigation"
"2022-01-14 12:10:09.95411","2022-01-15 06:09:17.244367+11",19,149,"Immoral, Illegal & Fattening","Ada Twist, Scientist"
"2022-01-14 12:10:10.284221","2022-01-15 05:19:15.26908+11",20,149,"Immoral, Illegal & Fattening","The Missing Piece"
"2022-01-14 12:10:10.627314","2022-01-15 05:48:00.268551+11",21,149,"Immoral, Illegal & Fattening","My First ABC"
"2022-01-14 12:10:10.964198","2022-01-15 06:15:44.645274+11",22,149,"Immoral, Illegal & Fattening","Peter Pan"
"2022-01-14 12:10:11.311895","2022-01-15 06:17:49.719811+11",23,149,"Immoral, Illegal & Fattening","Too Many Toys"
"2022-01-14 12:10:12.753832","2022-01-15 07:45:20.987918+11",29,149,"Immoral, Illegal & Fattening","The Investigation"
"2022-01-14 12:10:14.39191","2022-01-15 07:59:05.13185+11",19,220,"DAVID ZENG 251 TA BASTION MAIN PUZZLEMASTER 42POTATOES CRUCIFIXPANDA ERASMUS ERAMOOSE TIMEBUFFALO EPOCHBISON TSUKIHI ARARAGI #1 FAN + friends","Ada Twist, Scientist"
"2022-01-14 12:10:14.715039","2022-01-15 09:56:25.906415+11",20,220,"DAVID ZENG 251 TA BASTION MAIN PUZZLEMASTER 42POTATOES CRUCIFIXPANDA ERASMUS ERAMOOSE TIMEBUFFALO EPOCHBISON TSUKIHI ARARAGI #1 FAN + friends","The Missing Piece"
"2022-01-14 12:10:15.042152","2022-01-15 10:06:13.835473+11",21,220,"DAVID ZENG 251 TA BASTION MAIN PUZZLEMASTER 42POTATOES CRUCIFIXPANDA ERASMUS ERAMOOSE TIMEBUFFALO EPOCHBISON TSUKIHI ARARAGI #1 FAN + friends","My First ABC"
"2022-01-14 12:10:15.35942","2022-01-15 16:39:29.105883+11",22,220,"DAVID ZENG 251 TA BASTION MAIN PUZZLEMASTER 42POTATOES CRUCIFIXPANDA ERASMUS ERAMOOSE TIMEBUFFALO EPOCHBISON TSUKIHI ARARAGI #1 FAN + friends","Peter Pan"
"2022-01-14 12:10:15.688861","2022-01-16 11:26:45.004725+11",23,220,"DAVID ZENG 251 TA BASTION MAIN PUZZLEMASTER 42POTATOES CRUCIFIXPANDA ERASMUS ERAMOOSE TIMEBUFFALO EPOCHBISON TSUKIHI ARARAGI #1 FAN + friends","Too Many Toys"
"2022-01-14 12:10:17.14405","2022-01-16 03:37:15.865352+11",29,220,"DAVID ZENG 251 TA BASTION MAIN PUZZLEMASTER 42POTATOES CRUCIFIXPANDA ERASMUS ERAMOOSE TIMEBUFFALO EPOCHBISON TSUKIHI ARARAGI #1 FAN + friends","The Investigation"
"2022-01-14 12:10:18.788646","2022-01-15 12:26:44.636644+11",19,204,"Random Access Memery","Ada Twist, Scientist"
"2022-01-14 12:10:19.15555","2022-01-15 06:37:34.961039+11",20,204,"Random Access Memery","The Missing Piece"
"2022-01-14 12:10:19.491625","2022-01-15 08:53:37.627437+11",21,204,"Random Access Memery","My First ABC"
"2022-01-14 12:10:19.829922","2022-01-15 08:07:04.424118+11",22,204,"Random Access Memery","Peter Pan"
"2022-01-14 12:10:20.16504","2022-01-15 07:39:07.515494+11",23,204,"Random Access Memery","Too Many Toys"
"2022-01-14 12:10:21.558197","2022-01-15 12:50:01.775246+11",29,204,"Random Access Memery","The Investigation"
"2022-01-14 12:10:23.458074","2022-01-15 14:23:42.943744+11",19,221,"Cam&cam","Ada Twist, Scientist"
"2022-01-14 12:10:23.801832","2022-01-16 08:02:44.263154+11",20,221,"Cam&cam","The Missing Piece"
"2022-01-14 12:10:24.166525","2022-01-15 06:59:31.612611+11",21,221,"Cam&cam","My First ABC"
"2022-01-14 12:10:24.503402",NULL,22,221,"Cam&cam","Peter Pan"
"2022-01-14 12:10:24.8639","2022-01-16 01:52:16.098021+11",23,221,"Cam&cam","Too Many Toys"
"2022-01-14 12:10:25.28808",NULL,29,221,"Cam&cam","The Investigation"
"2022-01-14 12:10:27.008322",NULL,19,222,"A4","Ada Twist, Scientist"
"2022-01-14 12:10:27.3431",NULL,20,222,"A4","The Missing Piece"
"2022-01-14 12:10:27.668049",NULL,21,222,"A4","My First ABC"
"2022-01-14 12:10:28.009675",NULL,22,222,"A4","Peter Pan"
"2022-01-14 12:10:28.340227",NULL,23,222,"A4","Too Many Toys"
"2022-01-14 12:10:29.790981",NULL,29,222,"A4","The Investigation"
"2022-01-14 12:10:31.558723","2022-01-15 09:32:44.016492+11",19,123,"On Search","Ada Twist, Scientist"
"2022-01-14 12:10:31.892007","2022-01-15 09:12:01.490186+11",20,123,"On Search","The Missing Piece"
"2022-01-14 12:10:32.231065","2022-01-15 06:46:56.370466+11",21,123,"On Search","My First ABC"
"2022-01-14 12:10:32.576431","2022-01-15 09:19:04.07606+11",22,123,"On Search","Peter Pan"
"2022-01-14 12:10:32.94627","2022-01-16 04:25:47.760534+11",23,123,"On Search","Too Many Toys"
"2022-01-14 12:10:34.368925","2022-01-16 06:37:30.627719+11",29,123,"On Search","The Investigation"
"2022-01-14 12:10:36.289053","2022-01-16 15:18:27.219652+11",19,223,"Anime, Sports, and Science","Ada Twist, Scientist"
"2022-01-14 12:10:36.753721",NULL,20,223,"Anime, Sports, and Science","The Missing Piece"
"2022-01-14 12:10:37.116648","2022-01-16 16:00:16.765927+11",21,223,"Anime, Sports, and Science","My First ABC"
"2022-01-14 12:10:37.463783",NULL,22,223,"Anime, Sports, and Science","Peter Pan"
"2022-01-14 12:10:37.796683",NULL,23,223,"Anime, Sports, and Science","Too Many Toys"
"2022-01-14 12:10:39.269755",NULL,29,223,"Anime, Sports, and Science","The Investigation"
"2022-01-14 12:10:40.992038","2022-01-16 09:30:06.909308+11",19,224,"Streets Ahead","Ada Twist, Scientist"
"2022-01-14 12:10:41.32643","2022-01-16 01:07:45.347067+11",20,224,"Streets Ahead","The Missing Piece"
"2022-01-14 12:10:41.653243","2022-01-15 23:24:10.547799+11",21,224,"Streets Ahead","My First ABC"
"2022-01-14 12:10:42.040487",NULL,22,224,"Streets Ahead","Peter Pan"
"2022-01-14 12:10:42.398157","2022-01-17 04:42:42.29535+11",23,224,"Streets Ahead","Too Many Toys"
"2022-01-14 12:10:43.816902",NULL,29,224,"Streets Ahead","The Investigation"
"2022-01-14 12:10:45.483079",NULL,19,226,"🕴️","Ada Twist, Scientist"
"2022-01-14 12:10:45.826479",NULL,20,226,"🕴️","The Missing Piece"
"2022-01-14 12:10:46.15975",NULL,21,226,"🕴️","My First ABC"
"2022-01-14 12:10:46.489723",NULL,22,226,"🕴️","Peter Pan"
"2022-01-14 12:10:46.81651",NULL,23,226,"🕴️","Too Many Toys"
"2022-01-14 12:10:48.238553",NULL,29,226,"🕴️","The Investigation"
"2022-01-14 12:10:49.861689",NULL,19,227,"The Inedibles","Ada Twist, Scientist"
"2022-01-14 12:10:50.196797",NULL,20,227,"The Inedibles","The Missing Piece"
"2022-01-14 12:10:50.520975",NULL,21,227,"The Inedibles","My First ABC"
"2022-01-14 12:10:50.859118",NULL,22,227,"The Inedibles","Peter Pan"
"2022-01-14 12:10:51.195205",NULL,23,227,"The Inedibles","Too Many Toys"
"2022-01-14 12:10:52.5961",NULL,29,227,"The Inedibles","The Investigation"
"2022-01-14 12:10:54.411659","2022-01-15 22:00:24.854568+11",19,169,"2 MINUTES FIGHTERS","Ada Twist, Scientist"
"2022-01-14 12:10:54.752269","2022-01-15 07:10:24.620138+11",20,169,"2 MINUTES FIGHTERS","The Missing Piece"
"2022-01-14 12:10:55.105409","2022-01-15 12:09:45.893002+11",21,169,"2 MINUTES FIGHTERS","My First ABC"
"2022-01-14 12:10:55.464338",NULL,22,169,"2 MINUTES FIGHTERS","Peter Pan"
"2022-01-14 12:10:55.801332","2022-01-15 21:30:38.138288+11",23,169,"2 MINUTES FIGHTERS","Too Many Toys"
"2022-01-14 12:10:57.291668",NULL,29,169,"2 MINUTES FIGHTERS","The Investigation"
"2022-01-14 12:10:58.958887",NULL,19,228,"Education Arcade","Ada Twist, Scientist"
"2022-01-14 12:10:59.301602","2022-01-16 05:17:49.76991+11",20,228,"Education Arcade","The Missing Piece"
"2022-01-14 12:10:59.632863",NULL,21,228,"Education Arcade","My First ABC"
"2022-01-14 12:10:59.978394",NULL,22,228,"Education Arcade","Peter Pan"
"2022-01-14 12:11:00.331465",NULL,23,228,"Education Arcade","Too Many Toys"
"2022-01-14 12:11:01.750206",NULL,29,228,"Education Arcade","The Investigation"
"2022-01-14 12:11:03.718449",NULL,19,229,"Prove Love Always","Ada Twist, Scientist"
"2022-01-14 12:11:04.037715",NULL,20,229,"Prove Love Always","The Missing Piece"
"2022-01-14 12:11:04.374175",NULL,21,229,"Prove Love Always","My First ABC"
"2022-01-14 12:11:04.719974",NULL,22,229,"Prove Love Always","Peter Pan"
"2022-01-14 12:11:05.061329",NULL,23,229,"Prove Love Always","Too Many Toys"
"2022-01-14 12:11:06.560612",NULL,29,229,"Prove Love Always","The Investigation"
"2022-01-14 12:11:08.206394",NULL,19,231,"Vokurke","Ada Twist, Scientist"
"2022-01-14 12:11:08.534036",NULL,20,231,"Vokurke","The Missing Piece"
"2022-01-14 12:11:08.871392",NULL,21,231,"Vokurke","My First ABC"
"2022-01-14 12:11:09.186739",NULL,22,231,"Vokurke","Peter Pan"
"2022-01-14 12:11:09.5484",NULL,23,231,"Vokurke","Too Many Toys"
"2022-01-14 12:11:10.972502",NULL,29,231,"Vokurke","The Investigation"
"2022-01-14 12:11:12.630559","2022-01-15 05:40:39.565097+11",19,185,"Setec Astronomy Total Landscaping","Ada Twist, Scientist"
"2022-01-14 12:11:12.999026","2022-01-15 05:38:25.994229+11",20,185,"Setec Astronomy Total Landscaping","The Missing Piece"
"2022-01-14 12:11:13.357928","2022-01-15 05:54:13.605407+11",21,185,"Setec Astronomy Total Landscaping","My First ABC"
"2022-01-14 12:11:13.73575","2022-01-15 05:31:59.915147+11",22,185,"Setec Astronomy Total Landscaping","Peter Pan"
"2022-01-14 12:11:14.095817","2022-01-15 07:02:38.909863+11",23,185,"Setec Astronomy Total Landscaping","Too Many Toys"
"2022-01-14 12:11:15.578811","2022-01-15 07:26:05.283247+11",29,185,"Setec Astronomy Total Landscaping","The Investigation"
"2022-01-14 12:11:17.185259","2022-01-16 09:52:26.414955+11",19,179,"Mystery Fun House","Ada Twist, Scientist"
"2022-01-14 12:11:17.505729","2022-01-15 11:13:08.820163+11",20,179,"Mystery Fun House","The Missing Piece"
"2022-01-14 12:11:17.83115","2022-01-15 05:52:24.649848+11",21,179,"Mystery Fun House","My First ABC"
"2022-01-14 12:11:18.144941","2022-01-16 11:35:42.483216+11",22,179,"Mystery Fun House","Peter Pan"
"2022-01-14 12:11:18.476601","2022-01-15 07:49:37.513408+11",23,179,"Mystery Fun House","Too Many Toys"
"2022-01-14 12:11:19.891732","2022-01-16 11:43:58.445235+11",29,179,"Mystery Fun House","The Investigation"
"2022-01-14 12:11:21.502753","2022-01-15 20:36:25.418688+11",19,213,"California Goose","Ada Twist, Scientist"
"2022-01-14 12:11:21.826622","2022-01-15 17:09:18.98752+11",20,213,"California Goose","The Missing Piece"
"2022-01-14 12:11:22.153171","2022-01-17 13:12:11.535437+11",21,213,"California Goose","My First ABC"
"2022-01-14 12:11:22.480075","2022-01-16 15:14:36.682913+11",22,213,"California Goose","Peter Pan"
"2022-01-14 12:11:22.826716","2022-01-16 16:48:29.488524+11",23,213,"California Goose","Too Many Toys"
"2022-01-14 12:11:24.280478",NULL,29,213,"California Goose","The Investigation"
"2022-01-14 12:11:25.889173","2022-01-16 04:36:10.031476+11",19,219,"X-ile Helix","Ada Twist, Scientist"
"2022-01-14 12:11:26.207603","2022-01-15 05:56:23.721629+11",20,219,"X-ile Helix","The Missing Piece"
"2022-01-14 12:11:26.523055","2022-01-15 06:46:22.43612+11",21,219,"X-ile Helix","My First ABC"
"2022-01-14 12:11:26.856221","2022-01-15 10:18:52.817625+11",22,219,"X-ile Helix","Peter Pan"
"2022-01-14 12:11:27.180258","2022-01-16 05:08:27.630933+11",23,219,"X-ile Helix","Too Many Toys"
"2022-01-14 12:11:28.680733","2022-01-15 16:57:27.687884+11",29,219,"X-ile Helix","The Investigation"
"2022-01-14 12:11:30.273158","2022-01-15 09:40:23.891636+11",19,187,"Drofnats Seert","Ada Twist, Scientist"
"2022-01-14 12:11:30.600391","2022-01-15 06:08:45.12289+11",20,187,"Drofnats Seert","The Missing Piece"
"2022-01-14 12:11:30.924598","2022-01-15 06:36:47.139326+11",21,187,"Drofnats Seert","My First ABC"
"2022-01-14 12:11:31.242317","2022-01-15 16:52:14.988001+11",22,187,"Drofnats Seert","Peter Pan"
"2022-01-14 12:11:31.588577","2022-01-15 17:04:07.131899+11",23,187,"Drofnats Seert","Too Many Toys"
"2022-01-14 12:11:32.981142","2022-01-15 17:00:56.985454+11",29,187,"Drofnats Seert","The Investigation"
"2022-01-14 12:11:34.609467","2022-01-15 05:18:32.579279+11",19,146,"Halibut That Bass","Ada Twist, Scientist"
"2022-01-14 12:11:34.954095","2022-01-15 05:34:07.648396+11",20,146,"Halibut That Bass","The Missing Piece"
"2022-01-14 12:11:35.291","2022-01-15 05:32:45.020272+11",21,146,"Halibut That Bass","My First ABC"
"2022-01-14 12:11:35.618503","2022-01-15 05:36:53.043889+11",22,146,"Halibut That Bass","Peter Pan"
"2022-01-14 12:11:35.940706","2022-01-15 10:00:58.771145+11",23,146,"Halibut That Bass","Too Many Toys"
"2022-01-14 12:11:37.37192","2022-01-15 07:01:38.439637+11",29,146,"Halibut That Bass","The Investigation"
"2022-01-14 12:11:39.080158","2022-01-15 09:31:45.640375+11",19,127,"Pan-Galactic Goose Syndicate","Ada Twist, Scientist"
"2022-01-14 12:11:39.40662","2022-01-15 06:07:03.19245+11",20,127,"Pan-Galactic Goose Syndicate","The Missing Piece"
"2022-01-14 12:11:39.72015","2022-01-15 05:36:02.818272+11",21,127,"Pan-Galactic Goose Syndicate","My First ABC"
"2022-01-14 12:11:40.05594","2022-01-15 07:43:00.781817+11",22,127,"Pan-Galactic Goose Syndicate","Peter Pan"
"2022-01-14 12:11:40.397053","2022-01-15 08:05:39.461981+11",23,127,"Pan-Galactic Goose Syndicate","Too Many Toys"
"2022-01-14 12:11:41.833171","2022-01-15 12:49:33.914321+11",29,127,"Pan-Galactic Goose Syndicate","The Investigation"
"2022-01-14 12:11:43.428495","2022-01-17 06:52:06.779735+11",19,124,"The Golden Horde","Ada Twist, Scientist"
"2022-01-14 12:11:43.752671",NULL,20,124,"The Golden Horde","The Missing Piece"
"2022-01-14 12:11:44.078073",NULL,21,124,"The Golden Horde","My First ABC"
"2022-01-14 12:11:44.405114",NULL,22,124,"The Golden Horde","Peter Pan"
"2022-01-14 12:11:44.738825",NULL,23,124,"The Golden Horde","Too Many Toys"
"2022-01-14 12:11:46.15286",NULL,29,124,"The Golden Horde","The Investigation"
"2022-01-14 12:11:47.808673","2022-01-15 06:20:16.567787+11",19,152,"Duck Soup (with an Exploding Moose)","Ada Twist, Scientist"
"2022-01-14 12:11:48.184167","2022-01-15 05:30:14.234169+11",20,152,"Duck Soup (with an Exploding Moose)","The Missing Piece"
"2022-01-14 12:11:48.505936","2022-01-15 05:32:28.527977+11",21,152,"Duck Soup (with an Exploding Moose)","My First ABC"
"2022-01-14 12:11:48.825993","2022-01-15 05:56:36.887243+11",22,152,"Duck Soup (with an Exploding Moose)","Peter Pan"
"2022-01-14 12:11:49.154299","2022-01-15 06:29:27.463333+11",23,152,"Duck Soup (with an Exploding Moose)","Too Many Toys"
